StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q41,Q3,Q4,Q5,Q6,Q7,Q10,Q12,Q14,Q16,Q18,Q21,Q22,Q23,Q24,Q25,Q27,Q28,Q29,Q30,Q31,Q33,Q34,Q35,Q36,Q37,Q39,Q40,Q40 - Topics
2019-03-22 14:12:55,2019-03-22 14:28:05,IP Address,*******,100,910,True,2019-03-22 14:28:06,R_yJanIxd4zliM5eF,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,5,6,1,6,5,3,3,1,3,5,6,3,1,3,1,1,1,1,1,5,5,1,1,1,No,,
2019-03-22 14:20:27,2019-03-22 14:32:15,IP Address,*******,100,707,True,2019-03-22 14:32:15,R_1CfnOvYnNHvcdfL,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,5,4,1,2,6,2,1,1,5,5,1,1,5,5,1,7,3,1,3,1,6,4,1,2,No,,
2019-03-22 14:25:34,2019-03-22 14:34:33,IP Address,*******,100,539,True,2019-03-22 14:34:33,R_1di3oPEX786aC1O,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,5,3,2,1,3,1,3,1,2,1,1,1,3,2,1,2,2,1,2,1,2,1,1,1,No,,
2019-03-22 14:28:13,2019-03-22 14:35:39,IP Address,*******,100,445,True,2019-03-22 14:35:39,R_usGFKnNs60XQgPT,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,5,1,1,1,5,1,1,1,1,3,1,1,2,3,1,7,6,2,6,2,6,4,1,3,No,,
2019-03-22 14:32:36,2019-03-22 14:37:32,IP Address,*******,100,295,True,2019-03-22 14:37:32,R_1rkmfZu08QEK68z,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,2,1,1,1,2,1,1,1,3,3,1,1,2,2,1,6,2,1,3,3,1,1,1,1,No,,
2019-03-22 14:27:07,2019-03-22 14:39:22,IP Address,*******,100,735,True,2019-03-22 14:39:22,R_6Gc0mny7QUj1Vsd,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,7,1,1,3,6,4,1,1,5,6,1,2,1,5,1,6,2,1,6,3,5,5,1,1,Yes,https://www.facebook.com/mackensey.king.5,Unknown
2019-03-22 14:31:56,2019-03-22 14:39:56,IP Address,*******,100,479,True,2019-03-22 14:39:56,R_3jZzI7hCe2CGX4J,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,7,5,1,2,5,3,2,3,6,6,3,4,5,6,2,7,5,4,4,6,6,6,6,6,No,,
2019-03-22 14:31:05,2019-03-22 14:40:52,IP Address,*******,100,587,True,2019-03-22 14:40:53,R_qIPhVn4GmjBI8xP,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,5,6,1,5,4,5,2,4,5,6,2,3,4,5,4,7,3,3,3,4,5,3,3,5,No,,
2019-03-22 14:32:27,2019-03-22 14:42:52,IP Address,*******,100,624,True,2019-03-22 14:42:52,R_1flVyzJipjip24M,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,7,2,1,3,4,2,1,2,2,4,4,2,3,4,1,4,3,2,3,1,6,1,1,1,No,,
2019-03-22 14:34:50,2019-03-22 14:43:06,IP Address,*******,100,496,True,2019-03-22 14:43:07,R_SGJ7A1mb0T7S3wR,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,6,1,1,1,3,1,1,2,1,3,1,1,3,5,1,6,7,1,5,1,6,6,1,1,No,,
2019-03-22 14:34:14,2019-03-22 14:43:59,IP Address,*******,100,584,True,2019-03-22 14:43:59,R_0kAnZRo2RPdX2uZ,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,5,1,1,3,3,1,1,1,3,5,2,1,3,5,1,6,3,1,3,2,3,4,1,1,No,,
2019-03-22 13:24:08,2019-03-22 14:44:55,IP Address,*******,100,4847,True,2019-03-22 14:44:55,R_1cRZMuMvZCFBu2t,*******,*******,*******,*******,*******,*******,email,EN,Yes,6,7,1,1,6,3,2,7,6,4,2,4,3,6,7,1,5,7,1,2,1,5,6,3,1,Yes,https://www.facebook.com/danielle.newton.18?ref=bookmarks,Unknown
2019-03-22 14:42:45,2019-03-22 14:51:32,IP Address,*******,100,526,True,2019-03-22 14:51:32,R_2zBVlyHf1aZ4igN,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,7,1,1,3,5,1,2,1,3,5,2,2,5,6,1,7,7,2,5,2,6,5,2,2,Yes,https://www.facebook.com/mayee.chen.50,Unknown
2019-03-22 14:43:53,2019-03-22 14:55:06,IP Address,*******,100,673,True,2019-03-22 14:55:06,R_1I47NnjLAzeTByv,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,5,1,1,2,3,1,2,1,2,3,2,4,4,4,1,6,4,1,5,1,3,4,2,,No,,
2019-03-22 13:25:37,2019-03-22 14:57:27,IP Address,*******,100,5510,True,2019-03-22 14:57:27,R_Cerv7igvCNKshOx,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,5,4,1,3,4,4,1,1,3,4,2,4,4,4,3,6,5,4,6,2,4,3,2,3,No,,
2019-03-19 06:54:55,2019-03-22 15:01:18,IP Address,*******,100,288383,True,2019-03-22 15:01:19,R_10Gb0h9fPRctVPl,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,1,6,5,4,2,2,7,5,1,2,5,3,3,5,2,5,2,7,5,2,2,2,2,1,No,,
2019-03-22 14:53:16,2019-03-22 15:02:54,IP Address,*******,100,577,True,2019-03-22 15:02:54,R_2YL2DXrbjauQwaI,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,6,5,1,4,4,2,3,2,6,5,5,2,4,6,1,1,5,1,3,3,4,3,6,5,No,,
2019-03-19 22:36:17,2019-03-22 15:03:08,IP Address,*******,100,232010,True,2019-03-22 15:03:08,R_8jm9nvix9Qo7GBX,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,5,4,1,1,1,1,1,1,3,5,4,4,1,4,1,5,4,4,4,2,2,4,1,1,Yes,https://www.facebook.com/jaredwholeman,Unknown
2019-03-22 14:57:38,2019-03-22 15:09:54,IP Address,*******,100,736,True,2019-03-22 15:09:54,R_23dTuXp5ukYu1DT,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,7,7,1,2,6,1,2,1,5,6,7,2,1,5,1,7,7,5,6,4,5,7,4,5,No,,
2019-03-22 14:29:44,2019-03-22 15:12:29,IP Address,*******,100,2565,True,2019-03-22 15:12:30,R_yF8gXMp5uddJ5ex,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,6,6,1,6,6,1,5,2,4,4,4,2,2,5,2,5,3,4,4,2,2,5,2,3,No,,
2019-03-22 15:05:47,2019-03-22 15:12:51,IP Address,*******,100,423,True,2019-03-22 15:12:51,R_3rV4MS9BWpKlQXC,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,4,2,1,6,4,1,2,1,5,5,2,5,2,6,4,6,3,4,6,2,6,5,3,1,No,,
2019-03-22 15:05:44,2019-03-22 15:13:01,IP Address,*******,100,437,True,2019-03-22 15:13:02,R_3PaYXdnmWabUBva,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,6,2,5,5,1,1,1,1,1,Yes,https://www.facebook.com/alejandro.roig.18,Unknown
2019-03-22 15:10:40,2019-03-22 15:15:55,IP Address,*******,100,314,True,2019-03-22 15:15:55,R_5C343C2GVnnlTdT,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,7,4,1,7,5,3,5,3,6,6,5,4,6,6,1,5,4,1,7,4,5,5,3,2,No,,
2019-03-22 15:11:20,2019-03-22 15:16:30,IP Address,*******,100,310,True,2019-03-22 15:16:31,R_3lMJ5Nv7X92guB9,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,7,7,1,1,1,2,1,2,1,7,6,1,7,1,1,7,7,1,6,3,1,7,1,3,No,,
2019-03-22 15:16:04,2019-03-22 15:20:31,IP Address,*******,100,266,True,2019-03-22 15:20:31,R_3HojbRJmXNhcG8K,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,7,1,1,1,4,1,1,1,5,7,2,1,1,5,1,6,6,3,1,3,3,2,2,1,No,,
2019-03-22 15:12:19,2019-03-22 15:20:53,IP Address,*******,100,513,True,2019-03-22 15:20:53,R_dmoGTrBgldYj2iR,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,5,2,1,4,6,2,6,6,3,3,4,3,3,2,4,1,3,4,1,2,1,4,4,7,No,,
2019-03-22 15:02:51,2019-03-22 15:24:40,IP Address,*******,100,1309,True,2019-03-22 15:24:40,R_1QL66iFBffJksi4,*******,*******,*******,*******,*******,*******,email,EN,Yes,6,6,5,2,4,6,4,6,5,6,7,4,4,4,7,1,7,3,1,1,1,2,1,1,1,No,,
2019-03-22 15:22:38,2019-03-22 15:25:53,IP Address,*******,100,195,True,2019-03-22 15:25:53,R_2bQ9GFi3HkpLjzl,*******,*******,*******,*******,*******,*******,email,EN,Yes,7,3,5,4,4,4,3,2,3,7,3,5,4,4,3,4,5,3,5,3,2,3,3,2,5,No,,
2019-03-22 14:56:50,2019-03-22 15:26:46,IP Address,*******,100,1795,True,2019-03-22 15:26:47,R_Dob1ZlquNXj6w01,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,6,2,1,2,5,1,2,2,5,6,2,2,5,6,1,6,6,4,4,4,2,3,5,2,No,,
2019-03-22 15:05:33,2019-03-22 15:27:25,IP Address,*******,100,1311,True,2019-03-22 15:27:25,R_qR8KmucGyzA9us9,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,5,6,1,2,7,1,5,2,6,5,5,2,7,5,3,6,2,2,5,3,3,3,3,3,No,,
2019-03-20 20:01:28,2019-03-22 15:32:38,IP Address,*******,100,156669,True,2019-03-22 15:32:38,R_325Fq1Wukzce5oo,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,5,6,2,6,4,5,4,3,5,4,3,3,4,5,4,3,5,5,5,3,3,5,3,5,No,,
2019-03-22 14:21:28,2019-03-22 15:36:59,IP Address,*******,100,4531,True,2019-03-22 15:37:00,R_2TLesYlMNQdaZEW,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,6,2,1,1,5,2,6,3,1,5,1,1,4,2,1,7,6,1,6,2,7,7,1,2,No,,
2019-03-22 15:44:35,2019-03-22 15:50:03,IP Address,*******,100,327,True,2019-03-22 15:50:04,R_rjsDPJ45mznPy5H,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,5,5,1,3,5,1,1,1,1,5,1,1,1,2,1,7,5,1,1,5,7,7,1,1,Yes,https://www.facebook.com/djysong,Unknown
2019-03-22 15:42:54,2019-03-22 15:50:38,IP Address,*******,100,464,True,2019-03-22 15:50:39,R_1LtgWvLCLdkdSu2,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,6,4,2,3,5,3,4,2,5,4,3,2,4,5,4,7,5,3,3,5,5,3,2,4,No,,
2019-03-22 14:55:23,2019-03-22 15:52:15,IP Address,*******,100,3412,True,2019-03-22 15:52:16,R_3oAvn2OxndJVRat,*******,*******,*******,*******,*******,*******,email,EN,Yes,6,5,1,1,1,6,1,1,1,6,1,1,1,3,5,1,7,4,1,4,1,3,4,1,1,No,,
2019-03-22 16:00:38,2019-03-22 16:12:03,IP Address,*******,100,685,True,2019-03-22 16:12:03,R_eA0mpLBGn7poN7X,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,6,5,1,4,4,3,5,3,2,5,2,1,2,5,2,6,5,2,4,3,7,4,2,2,No,,
2019-03-22 16:06:47,2019-03-22 16:18:03,IP Address,*******,100,675,True,2019-03-22 16:18:03,R_1LqjRl42SPI9nYm,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,7,7,1,1,2,2,2,1,5,7,1,5,4,5,1,5,5,2,2,1,7,6,1,2,No,,
2019-03-22 16:09:28,2019-03-22 16:18:33,IP Address,*******,100,544,True,2019-03-22 16:18:33,R_1NaXUJEDhxZ3Ee4,*******,*******,*******,*******,*******,*******,email,EN,Yes,7,7,3,1,6,7,1,2,1,5,7,4,5,6,7,1,7,7,3,6,5,5,5,1,5,No,,
2019-03-22 16:15:42,2019-03-22 16:19:33,IP Address,*******,100,231,True,2019-03-22 16:19:34,R_339M6hP0G1MGS3p,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,7,4,1,7,7,4,4,4,7,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,No,,
2019-03-22 14:51:29,2019-03-22 16:19:59,IP Address,*******,100,5310,True,2019-03-22 16:20:00,R_1ONBT69EcJt6SXt,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,7,4,4,5,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,No,,
2019-03-22 16:23:21,2019-03-22 16:26:59,IP Address,*******,100,218,True,2019-03-22 16:26:59,R_1OB1HI5Zuqc5Pp5,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,7,2,1,6,5,1,7,1,1,7,1,1,1,1,1,1,7,1,1,5,5,1,1,6,No,,
2019-03-22 16:28:47,2019-03-22 16:39:21,IP Address,*******,100,633,True,2019-03-22 16:39:21,R_3iqn5MRqNlqep0j,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,7,1,1,5,5,1,4,1,5,5,1,1,2,2,1,4,5,2,2,2,2,4,2,4,No,,
2019-03-22 16:37:06,2019-03-22 16:41:52,IP Address,*******,100,286,True,2019-03-22 16:41:52,R_1KuMLjf8hFti8ns,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,2,1,1,4,4,1,1,1,3,3,1,1,2,2,1,1,1,1,1,1,2,1,1,1,No,,
2019-03-19 11:47:27,2019-03-22 16:43:42,IP Address,*******,100,276974,True,2019-03-22 16:43:42,R_31EF10XhlBaYras,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,2,1,1,1,2,1,1,1,3,4,1,1,1,2,1,1,1,1,1,1,5,5,1,1,No,,
2019-03-22 16:47:10,2019-03-22 16:52:48,IP Address,*******,100,338,True,2019-03-22 16:52:49,R_1pZ1DWhrhPfP5W4,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,5,4,3,5,6,3,3,2,6,5,6,6,5,5,5,6,6,5,5,6,6,5,6,5,Yes,https://www.facebook.com/profile.php?id=100023443366401,Unknown
2019-03-22 16:55:28,2019-03-22 17:01:45,IP Address,*******,100,377,True,2019-03-22 17:01:46,R_Y5ZavXnrsgfeBs5,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,6,5,2,3,5,3,3,3,4,5,4,4,4,5,1,5,5,2,4,2,5,2,4,3,No,,
2019-03-22 17:21:53,2019-03-22 17:27:09,IP Address,*******,100,316,True,2019-03-22 17:27:10,R_V24HrGyOZwQy1Vv,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,1,1,1,1,5,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,5,1,1,1,No,,
2019-03-22 16:58:43,2019-03-22 17:29:06,IP Address,*******,100,1822,True,2019-03-22 17:29:06,R_1q8lOrLGkQsqPQN,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,6,3,1,2,6,1,1,1,5,6,1,2,5,5,2,7,6,2,6,3,5,4,2,1,No,,
2019-03-22 17:24:12,2019-03-22 17:31:38,IP Address,*******,100,446,True,2019-03-22 17:31:39,R_2dzllOTPwOPXuXv,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,7,1,1,1,3,1,1,1,5,4,1,3,2,6,1,6,5,7,7,3,6,4,5,2,No,,
2019-03-22 17:33:10,2019-03-22 17:35:40,IP Address,*******,100,150,True,2019-03-22 17:35:41,R_qPhQoDbLPbYlNHX,*******,*******,*******,*******,*******,*******,email,EN,Yes,6,3,2,6,6,7,2,3,6,4,3,6,3,3,6,5,2,2,6,6,2,7,5,3,7,No,,
2019-03-22 17:24:22,2019-03-22 17:36:50,IP Address,*******,100,747,True,2019-03-22 17:36:51,R_3KoMU5QQfCluFD3,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,4,1,1,1,5,2,1,1,3,4,1,1,1,2,1,5,3,1,2,1,1,1,1,2,No,,
2019-03-22 16:59:11,2019-03-22 17:37:17,IP Address,*******,100,2286,True,2019-03-22 17:37:18,R_3MzHqIOwNypiaxW,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,5,3,1,1,3,1,3,1,5,1,5,1,1,2,1,4,3,1,1,1,4,4,1,5,No,,
2019-03-22 17:18:37,2019-03-22 17:37:23,IP Address,*******,100,1126,True,2019-03-22 17:37:24,R_yP9UFRhJsfTXU1b,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,6,5,1,3,5,1,3,2,5,5,2,1,3,3,2,7,3,3,3,6,6,5,1,1,Yes,https://www.facebook.com/profile.php?id=100000495477125,Unknown
2019-03-22 17:47:36,2019-03-22 17:52:58,IP Address,*******,100,321,True,2019-03-22 17:52:58,R_32Pjaj0fVfGPma7,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,5,2,1,3,1,1,1,1,2,1,1,4,3,4,1,1,5,7,3,2,6,7,1,1,Yes,https://www.facebook.com/skyler.liu.9,Unknown
2019-03-22 16:54:38,2019-03-22 17:52:58,IP Address,*******,100,3500,True,2019-03-22 17:52:59,R_3p5d3lHBW7bnkrj,*******,*******,*******,*******,*******,*******,email,EN,Yes,7,7,6,1,1,2,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,No,,
2019-03-22 17:40:48,2019-03-22 17:59:15,IP Address,*******,100,1106,True,2019-03-22 17:59:15,R_xgA3uvaNiygRnot,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,7,7,1,1,7,1,1,1,7,7,1,1,7,7,1,7,7,1,7,2,6,3,1,1,Yes,https://www.facebook.com/jill.shah.9678,Unknown
2019-03-22 17:58:37,2019-03-22 18:07:49,IP Address,*******,100,551,True,2019-03-22 18:07:50,R_06AWIsVYFykDxfP,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,7,6,1,5,7,1,4,4,6,6,5,4,6,5,1,7,7,1,4,4,3,5,3,5,No,,
2019-03-22 18:11:18,2019-03-22 18:16:52,IP Address,*******,100,333,True,2019-03-22 18:16:52,R_2qgAhleVg9e6OXl,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,6,6,1,6,5,1,1,1,5,5,3,5,2,5,1,4,5,1,1,2,3,4,3,2,No,,
2019-03-22 18:08:15,2019-03-22 18:17:42,IP Address,*******,100,567,True,2019-03-22 18:17:43,R_1obB4aTxgAlkWYD,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,7,4,1,7,3,1,1,1,2,4,3,4,1,3,1,6,5,1,5,2,4,4,5,3,No,,
2019-03-22 18:14:12,2019-03-22 18:24:16,IP Address,*******,100,604,True,2019-03-22 18:24:17,R_25F7nJjcIv3K2Pe,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,7,2,1,2,1,2,1,1,5,4,2,1,3,4,1,4,5,4,4,3,4,2,2,3,No,,
2019-03-22 18:14:12,2019-03-22 18:29:41,IP Address,*******,100,928,True,2019-03-22 18:29:41,R_31z8GawSZPKf9Zd,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,4,3,2,2,3,2,2,2,3,3,1,1,3,5,3,6,3,2,5,2,5,4,2,1,No,,
2019-03-19 10:39:30,2019-03-22 18:32:31,IP Address,*******,100,287580,True,2019-03-22 18:32:32,R_2QGpbgduZmZkjow,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,1,1,1,1,6,1,5,1,6,1,1,1,1,1,1,7,2,1,5,1,1,2,1,1,No,,
2019-03-22 18:32:56,2019-03-22 18:45:04,IP Address,*******,100,728,True,2019-03-22 18:45:05,R_3gTa3rYbIL6T5bo,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,6,2,1,6,5,2,1,1,5,5,1,4,6,6,1,7,7,2,6,3,6,6,1,1,Yes,https://www.facebook.com/kittymoraes107,Unknown
2019-03-22 16:41:41,2019-03-22 18:45:10,IP Address,*******,100,7408,True,2019-03-22 18:45:10,R_3imnMmlth2fSvsy,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,2,1,1,6,6,2,1,1,4,1,1,1,1,1,1,7,5,1,6,1,6,6,1,1,No,,
2019-03-22 18:49:30,2019-03-22 18:55:10,IP Address,*******,100,340,True,2019-03-22 18:55:10,R_QnqByuVRzCiDlHX,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,7,7,1,7,5,3,4,2,6,6,5,3,6,6,1,6,6,1,2,3,2,3,,,No,,
2019-03-22 18:57:28,2019-03-22 19:04:14,IP Address,*******,100,405,True,2019-03-22 19:04:14,R_cD8GKoGDBwRChGh,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,7,1,1,1,6,1,1,1,2,6,4,1,5,6,1,4,5,1,3,1,3,5,2,1,No,,
2019-03-22 15:38:25,2019-03-22 19:15:04,IP Address,*******,100,12999,True,2019-03-22 19:15:05,R_1H2gqslZ51IbXZ9,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,7,6,1,4,2,1,1,1,1,7,3,1,1,4,2,7,7,5,7,2,5,7,2,3,No,,
2019-03-22 19:09:16,2019-03-22 19:17:06,IP Address,*******,100,469,True,2019-03-22 19:17:06,R_1RLf5Y5yZJ8N1br,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,4,4,1,1,5,1,3,1,4,4,1,1,1,2,1,6,5,4,4,1,2,2,2,2,No,,
2019-03-22 19:15:38,2019-03-22 19:18:08,IP Address,*******,100,150,True,2019-03-22 19:18:09,R_2rolXkFelnSNzvi,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,
2019-03-22 19:20:51,2019-03-22 19:24:17,IP Address,*******,100,205,True,2019-03-22 19:24:17,R_2zx91mfgUCflOUB,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,7,1,1,2,3,2,1,1,3,7,6,2,3,5,1,6,5,2,7,6,3,1,5,2,No,,
2019-03-22 19:30:18,2019-03-22 19:35:48,IP Address,*******,100,329,True,2019-03-22 19:35:48,R_vlxMmeXmndDEOlP,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,6,6,1,4,4,2,2,2,4,4,1,3,5,4,1,6,6,3,5,4,3,5,3,3,No,,
2019-03-22 19:36:50,2019-03-22 19:43:59,IP Address,*******,100,428,True,2019-03-22 19:43:59,R_1FljIRlwzzXPGtx,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,7,7,1,4,1,1,1,1,1,7,2,3,6,7,1,1,2,1,1,1,1,1,1,1,No,,
2019-03-22 13:26:55,2019-03-22 20:08:28,IP Address,*******,100,24092,True,2019-03-22 20:08:29,R_9Y7VfyTavroQ9gt,*******,*******,*******,*******,*******,*******,email,EN,Yes,6,6,2,1,4,5,1,5,2,5,4,4,2,4,4,4,6,5,5,6,1,5,6,2,2,Yes,https://www.facebook.com/erin.august.98,Unknown
2019-03-22 20:02:30,2019-03-22 20:09:15,IP Address,*******,100,404,True,2019-03-22 20:09:15,R_1DM8M9DV8RKmzMk,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,5,5,2,2,4,1,1,1,2,3,2,2,2,5,1,7,6,5,6,2,5,4,,1,No,,
2019-03-22 20:04:40,2019-03-22 20:19:59,IP Address,*******,100,919,True,2019-03-22 20:19:59,R_3JIUUnsjnxLiE0v,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,7,2,1,4,1,1,1,1,1,7,1,7,4,5,4,7,1,1,7,7,7,7,1,1,No,,
2019-03-22 20:25:25,2019-03-22 20:30:42,IP Address,*******,100,316,True,2019-03-22 20:30:43,R_22SocNFzX3xfVO1,*******,*******,*******,*******,*******,*******,email,EN,Yes,5,6,6,3,3,5,3,2,2,5,5,3,3,2,2,3,1,2,1,1,2,3,2,4,1,No,,
2019-03-22 20:20:05,2019-03-22 20:33:04,IP Address,*******,100,778,True,2019-03-22 20:33:04,R_1IZyUlU1cE26G0L,*******,*******,*******,*******,*******,*******,email,EN,Yes,7,7,4,1,7,6,2,5,2,5,6,5,2,2,5,2,7,5,2,4,1,5,5,2,2,Yes,https://www.facebook.com/tiffany.pham.7311,Unknown
2019-03-22 20:44:29,2019-03-22 20:52:38,IP Address,*******,100,488,True,2019-03-22 20:52:39,R_21ExVvAzoz9atPp,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,5,1,1,4,3,1,1,1,3,3,1,1,5,4,1,7,6,1,6,5,5,4,1,1,Yes,https://www.facebook.com/celia.buchband.1,Unknown
2019-03-22 21:01:45,2019-03-22 21:09:36,IP Address,*******,100,470,True,2019-03-22 21:09:36,R_3p3zpFidaqdWatM,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,1,1,7,6,7,2,2,6,3,1,2,7,7,7,2,7,2,2,2,1,3,1,1,1,No,,
2019-03-22 21:00:29,2019-03-22 21:15:02,IP Address,*******,100,873,True,2019-03-22 21:15:02,R_1LIOjh5GARm2NiR,*******,*******,*******,*******,*******,*******,email,EN,Yes,2,7,2,4,3,1,2,1,1,2,5,4,5,5,5,2,7,7,6,7,5,4,4,1,1,No,,
2019-03-22 21:04:27,2019-03-22 21:15:56,IP Address,*******,100,689,True,2019-03-22 21:15:57,R_3R2VqFS93uSt2f0,*******,*******,*******,*******,*******,*******,email,EN,Yes,6,7,3,1,1,6,2,5,5,3,5,5,5,5,5,1,7,7,1,1,1,1,1,1,1,No,,
2019-03-22 13:20:55,2019-03-22 21:18:40,IP Address,*******,100,28664,True,2019-03-22 21:18:40,R_Rzr11BNgUEijdzH,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,6,1,1,1,6,1,1,1,5,7,1,1,1,5,1,5,5,1,6,5,6,4,4,6,No,,
2019-03-22 21:47:57,2019-03-22 22:12:27,IP Address,*******,100,1470,True,2019-03-22 22:12:27,R_1dNB0Nx9WL7fQKX,*******,*******,*******,*******,*******,*******,email,EN,Yes,6,6,5,1,2,7,5,5,5,4,2,1,1,1,1,2,7,6,7,7,2,1,5,1,1,Yes,https://www.facebook.com/alex.yablonski.7,Unknown
2019-03-22 14:58:38,2019-03-22 22:42:59,IP Address,*******,100,27861,True,2019-03-22 22:43:00,R_sYTuH7xGFVKN5At,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,5,1,1,4,6,2,3,1,5,5,2,3,5,6,1,7,6,6,5,2,5,3,2,1,Yes,https://www.facebook.com/justin.ramos.98,Unknown
2019-03-22 23:38:06,2019-03-22 23:52:37,IP Address,*******,100,871,True,2019-03-22 23:52:38,R_3EsxVwV4VMBOWg3,*******,*******,*******,*******,*******,*******,email,EN,Yes,4,3,2,1,1,5,1,5,1,6,5,1,2,1,3,1,7,7,7,7,2,1,7,2,1,No,,
2019-03-23 00:10:17,2019-03-23 00:20:20,IP Address,*******,100,602,True,2019-03-23 00:20:20,R_OGRExn86SvfHeVz,*******,*******,*******,*******,*******,*******,email,EN,Yes,3,5,5,1,6,2,1,1,1,2,2,1,1,2,2,1,6,6,1,1,6,2,1,3,7,Yes,https://www.facebook.com/leomatias.espinoza,Unknown
2019-03-23 00:52:08,2019-03-23 00:58:47,IP Address,*******,100,398,True,2019-03-23 00:58:47,R_12Rryn6gqo2C2JQ,*******,*******,*******,*******,*******,*******,email,EN,Yes,1,7,1,1,2,3,1,1,1,2,7,1,1,7,7,1,7,7,1,1,1,1,1,1,7,No,,
